lcr name:,KeySight E4980A
Name and description of Resistor under test: ,42091A short with no leads
2024-04-19,09:45:16
select the freq range,"[20, 30, 40, 50, 70, 100, 200, 300, 500, 800, 1000, 1591.5494309189535, 2000, 3000, 4000, 5000, 8000, 10000, 20000, 30000]"
20.0,-3.429862585e-07,-7.33358415e-06,0.00999609,4.17014e-07
20.0,-5.111806363e-07,2.145598866e-06,0.00999612,4.14773e-07
20.0,-3.110848924e-07,2.790019433e-06,0.0099964,3.90834e-07
20.0,-3.008685454e-07,-1.794936119e-05,0.00999628,3.33263e-07
20.0,-3.861183101e-07,5.668574339e-05,0.00999636,1.44166e-07
20.0,1.20722695e-08,3.355779262e-05,0.00999631,2.55223e-07
20.0,-2.900202289e-07,5.845953552e-06,0.00999619,1.1574e-07
20.0,-7.439188478e-08,-4.223069702e-05,0.00999626,3.4637e-07
20.0,-3.30366093e-07,2.842641115e-05,0.00999634,5.68956e-07
20.0,3.23036097e-09,9.374957977e-07,0.00999637,4.73088e-07
20.0,-5.663295814e-07,4.493744373e-05,0.00999631,4.52874e-07
20.0,-3.829276907e-08,-3.224341915e-05,0.00999618,4.14282e-07
20.0,-5.278424044e-07,-3.021091373e-05,0.00999626,8.27994e-07
20.0,-4.480454838e-07,2.078814742e-05,0.00999625,3.80269e-07
20.0,-4.884742158e-08,4.644518332e-05,0.00999617,3.60697e-07
20.0,-3.860578085e-07,4.660239993e-05,0.00999617,2.00215e-07
Freq,20,Rs,9.94963837304375e-06,3.109465833069115e-05,Ls,-2.8419560547875e-07,1.9578600417195377e-07
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 20;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
30.0,1.509131487e-08,-6.180887614e-06,0.0100005,2.53444e-07
30.0,-6.553594814e-08,-4.23494143e-06,0.0100004,3.2542e-07
30.0,-3.087821381e-08,2.301567567e-05,0.0100004,6.92349e-08
30.0,4.450702486e-08,1.821172854e-05,0.0100004,2.95136e-07
